,feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,label
10,-264.29302978515625,138.1752166748047,-30.083683013916016,37.823177337646484,-7.171176910400391,6.760847091674805,-11.79360580444336,4.7053141593933105,-9.814957618713379,5.850406169891357,-9.559946060180664,2.679333209991455,-4.782588481903076,-1.4096683263778687,-2.0939717292785645,2.974851369857788,3.3587772846221924,4.813419342041016,1.7581112384796143,-1.8308477401733398,classical
11,-465.9222717285156,180.20205688476562,56.68280029296875,11.03125,5.835223197937012,0.7342115640640259,-3.96238374710083,-5.885416507720947,-8.461982727050781,-9.784012794494629,-7.692601680755615,-3.254734516143799,-1.8574461936950684,-4.006843566894531,-4.101009845733643,-2.468193292617798,-2.3574042320251465,-2.993993043899536,-3.2260265350341797,-1.715074896812439,classical
12,-477.9508056640625,155.36328125,12.765870094299316,5.526383399963379,2.4022271633148193,-10.652608871459961,-16.645296096801758,-12.537702560424805,-11.184162139892578,-9.372798919677734,-3.2123310565948486,-2.765850067138672,-6.476381301879883,-8.306511878967285,-7.095137596130371,-7.477769374847412,-5.326037406921387,1.2634197473526,1.878737211227417,-1.6485885381698608,classical
13,-413.44171142578125,143.47869873046875,31.304397583007812,14.024495124816895,1.5122486352920532,-2.2945899963378906,-6.4661478996276855,-8.101449012756348,-5.929848670959473,-4.474499702453613,-2.798327684402466,-0.8140909075737,-1.2142256498336792,-2.383761405944824,-3.8034005165100098,-3.513932466506958,-2.705090284347534,-2.384636163711548,0.6143588423728943,2.65569806098938,classical
14,-98.32328796386719,98.35693359375,-20.49176025390625,18.818138122558594,-2.0967206954956055,2.6635701656341553,-7.309946060180664,-3.586928129196167,-7.986064910888672,-1.9163094758987427,-4.727487087249756,0.6270759701728821,-2.591273069381714,-1.4705252647399902,-3.170649766921997,0.6576263904571533,-4.8163743019104,-2.2177610397338867,-3.8089799880981445,0.2337891012430191,classical
15,-385.3195495605469,177.19078063964844,-9.319134712219238,24.38172149658203,5.818261623382568,-4.568686008453369,-6.349385738372803,-6.9729509353637695,-4.134382724761963,3.8622360229492188,-0.33556684851646423,-0.9247466325759888,-3.646073579788208,-2.090728282928467,3.6484756469726562,0.7111431360244751,-1.2347898483276367,-0.7390156388282776,2.8186464309692383,1.5470495223999023,classical
16,-475.78643798828125,141.49749755859375,-8.478093147277832,34.00800704956055,0.5254315733909607,6.050452709197998,-0.008440222591161728,9.53924560546875,2.1636669635772705,7.102911949157715,-8.058456420898438,-0.11179667711257935,0.7685579061508179,3.865518808364868,5.32462739944458,4.671436786651611,6.858609199523926,5.388645648956299,1.0648661851882935,-6.487743377685547,classical
17,-278.1661682128906,147.9115447998047,-31.566017150878906,20.365543365478516,-9.577174186706543,-6.237151145935059,-13.598540306091309,-0.6613921523094177,-7.264620304107666,1.0141223669052124,-11.751262664794922,-0.9713639616966248,-2.2172372341156006,-0.5783766508102417,1.8662410974502563,5.138471603393555,2.631866216659546,0.8178701400756836,-1.6497764587402344,-0.09922678768634796,classical
18,-299.6480407714844,103.64811706542969,-27.680246353149414,51.01206588745117,12.305221557617188,16.478336334228516,-10.935712814331055,-0.8951451182365417,3.862285852432251,12.954363822937012,-12.407247543334961,2.46608304977417,5.1903510093688965,-0.7537539601325989,-0.6051033735275269,-1.1803697347640991,5.927699089050293,9.81975269317627,-2.6758246421813965,-3.0690195560455322,classical
19,-449.53582763671875,124.97042083740234,-19.86003303527832,27.523101806640625,-5.764224529266357,2.1967968940734863,-6.58619499206543,10.58436393737793,3.346987724304199,14.380152702331543,1.9804751873016357,5.2539544105529785,4.41965913772583,5.054967880249023,7.167723178863525,6.186135292053223,7.161440372467041,3.840834617614746,2.5994319915771484,4.933313369750977,classical
20,-160.6461181640625,164.2802276611328,-48.755340576171875,1.6627675294876099,-7.611216068267822,-2.6623005867004395,-11.043171882629395,-6.996155738830566,-8.096745491027832,1.253088355064392,-5.367456912994385,-4.139777660369873,-5.426041126251221,-1.6642476320266724,-3.0940027236938477,-1.2512341737747192,-6.087149143218994,-1.0280547142028809,-4.122477054595947,-1.506043553352356,classical
21,-203.6249542236328,111.14585876464844,-51.55012512207031,39.45784378051758,-10.566590309143066,11.89577865600586,-13.162065505981445,15.126839637756348,-7.2787861824035645,13.377410888671875,-7.293882846832275,3.8445091247558594,-3.7725613117218018,5.292574405670166,4.101099967956543,6.639636993408203,2.9888272285461426,3.5486114025115967,-3.3467354774475098,-3.686793804168701,classical
22,-405.6073913574219,145.72434997558594,-0.8567999005317688,23.061988830566406,9.21399974822998,-2.639981985092163,-5.744575500488281,-2.0681838989257812,-0.6290879845619202,6.745628356933594,2.783690929412842,2.4438652992248535,5.086529731750488,2.3927321434020996,1.8645153045654297,2.4994359016418457,1.527258276939392,-2.2648377418518066,-1.4360017776489258,2.62420392036438,classical
23,-321.1299743652344,134.6035919189453,-18.25528907775879,22.196823120117188,0.42183101177215576,-3.7993876934051514,0.4846670925617218,-1.144471526145935,-1.897786259651184,-0.1007332131266594,-2.7546026706695557,0.5867370367050171,2.4947595596313477,0.2997528910636902,1.6746940612792969,2.8845925331115723,2.08327317237854,1.1637598276138306,-2.3921611309051514,-3.423226833343506,classical
24,-289.7109069824219,143.902099609375,-26.998798370361328,24.067922592163086,-1.1486259698867798,-6.298394203186035,-2.740370035171509,-3.5235447883605957,-3.019984483718872,-3.146547794342041,-7.264842510223389,-1.695729374885559,3.0778305530548096,2.687298536300659,2.5270748138427734,4.6106085777282715,2.3828954696655273,-1.2654609680175781,-3.549344301223755,-2.81404972076416,classical
25,-419.2956237792969,127.41400909423828,-3.7945926189422607,23.194433212280273,-4.315729141235352,4.05063533782959,-8.195415496826172,-7.608793258666992,-7.0692243576049805,-2.9153542518615723,-7.407393455505371,-5.429960250854492,-9.09216594696045,-10.603007316589355,-5.732027530670166,-0.39550021290779114,7.015223979949951,5.587258815765381,-3.467517137527466,-5.173669338226318,classical
26,-275.975341796875,146.34664916992188,-36.5854377746582,24.199073791503906,-2.5317869186401367,-2.1612846851348877,-13.295879364013672,-6.52030086517334,-9.401674270629883,-3.11775279045105,-11.540444374084473,-4.1952805519104,-1.6863553524017334,-1.5382846593856812,-3.2136824131011963,-1.769188404083252,-2.2385294437408447,-3.5320301055908203,-2.9944205284118652,-3.2970781326293945,classical
27,-268.1955261230469,135.6919708251953,-34.0514030456543,25.615510940551758,-12.977584838867188,17.90298843383789,-9.990348815917969,5.630702972412109,-14.142572402954102,7.490303993225098,-3.969332218170166,8.258573532104492,-1.3353265523910522,-0.36505162715911865,1.0393412113189697,3.791384220123291,-0.32078301906585693,1.7729853391647339,0.8892337679862976,-0.8420253396034241,classical
28,-207.38674926757812,117.60477447509766,-41.41357421875,13.24866771697998,-1.655465841293335,15.52535629272461,-10.332820892333984,-1.8827873468399048,-12.760220527648926,7.00240421295166,-0.7667922973632812,2.061206340789795,-8.255264282226562,-1.4515446424484253,-7.072134971618652,0.9333140850067139,-5.54966402053833,-8.505703926086426,-1.482262372970581,5.381843090057373,classical
29,-299.60308837890625,157.27076721191406,-37.33165740966797,15.771455764770508,-5.744014263153076,-4.456099033355713,-6.8125410079956055,-10.729723930358887,-9.876471519470215,-8.153111457824707,-5.423215389251709,-7.835010051727295,-2.731196165084839,-1.1106154918670654,1.644738793373108,3.638576030731201,3.0826008319854736,0.10672830045223236,-0.7975703477859497,-2.7375240325927734,classical
30,-360.81854248046875,138.986083984375,-12.936920166015625,33.786643981933594,7.5907063484191895,-1.7154349088668823,1.0259284973144531,4.0695481300354,3.9372975826263428,0.9441118240356445,0.5203143358230591,4.687004566192627,3.3392887115478516,-2.2548234462738037,-1.8465105295181274,2.224443197250366,1.7860708236694336,-1.5169618129730225,-3.256617546081543,4.000946044921875,classical
31,-186.63197326660156,86.64537048339844,-15.727551460266113,14.736834526062012,-2.2047410011291504,6.256115436553955,-0.8920641541481018,0.6570256948471069,-6.092410087585449,-5.223966598510742,-7.879560470581055,-1.7269389629364014,-4.704252243041992,-2.0493123531341553,1.4325696229934692,2.7865874767303467,3.316521167755127,3.114957094192505,-4.411282539367676,-5.034924030303955,classical
32,-378.6697082519531,126.48252868652344,-18.821802139282227,42.892330169677734,-14.304485321044922,25.3521785736084,-14.636221885681152,18.699447631835938,-10.180535316467285,21.11648941040039,4.444666862487793,18.222326278686523,-10.287497520446777,8.94400405883789,1.1994978189468384,6.286287307739258,2.5190606117248535,4.399822235107422,1.703096628189087,9.978045463562012,classical
33,-429.0514221191406,120.77973937988281,-1.7062956094741821,17.947566986083984,7.746010780334473,-2.053644895553589,-3.937756299972534,-2.531834125518799,-0.5894194841384888,-0.8103665709495544,-9.058842658996582,-3.680361270904541,-0.9729585647583008,-4.99983024597168,-3.8019254207611084,-2.4010813236236572,-1.8919697999954224,-0.3076595664024353,3.411614179611206,3.1344850063323975,classical
34,-234.39540100097656,130.25942993164062,-39.535858154296875,19.33927345275879,-6.798908233642578,-5.137262344360352,-3.7139501571655273,-4.032188892364502,-5.072198867797852,-1.3705569505691528,-7.748773574829102,-4.379881858825684,0.4718630313873291,0.7792004942893982,5.457289695739746,8.772969245910645,7.0460662841796875,2.4271676540374756,-2.29011869430542,-0.24259968101978302,classical
35,-297.10601806640625,130.26211547851562,-30.601587295532227,27.4826717376709,-7.076253414154053,1.9827834367752075,-11.144333839416504,4.747302055358887,-8.777671813964844,5.411510467529297,-5.389878273010254,4.459779262542725,1.73964524269104,1.8957993984222412,-1.3089181184768677,1.0875707864761353,-0.9981600046157837,-1.473730206489563,0.6304752826690674,1.1533976793289185,classical
36,-356.10589599609375,139.8126678466797,-6.2785773277282715,43.17738723754883,-8.851787567138672,11.047903060913086,-8.375142097473145,4.419640064239502,-8.284428596496582,8.676264762878418,-8.135021209716797,3.428734302520752,-1.4394304752349854,-0.42297449707984924,-1.727986216545105,-0.28991934657096863,-0.6608424186706543,1.1603198051452637,-0.6185107231140137,-0.2540334165096283,classical
37,-306.8489990234375,152.85926818847656,-27.601045608520508,16.330490112304688,-3.141580581665039,-8.93311595916748,-5.436670780181885,-9.77867317199707,-7.106647491455078,0.29862096905708313,0.8942699432373047,5.444418430328369,8.217878341674805,4.199666500091553,2.047337055206299,3.0221822261810303,-0.39510098099708557,-2.8145618438720703,-2.9044530391693115,1.3438879251480103,classical
38,-324.0611572265625,133.59457397460938,-25.04469108581543,24.552642822265625,-11.94702434539795,17.667558670043945,-5.524336338043213,1.7110506296157837,-10.577141761779785,-0.8498296141624451,-7.808102607727051,3.5253548622131348,5.048823356628418,1.367479920387268,3.010915994644165,-3.1286888122558594,-4.289846420288086,0.5910094976425171,2.8776309490203857,0.373279869556427,classical
39,-223.13873291015625,163.24725341796875,-34.40705871582031,24.167539596557617,-10.289612770080566,3.2232720851898193,-12.868553161621094,0.7977532148361206,-14.268085479736328,1.6681262254714966,-10.141014099121094,0.23514088988304138,-4.547203540802002,0.10633376985788345,-2.8590660095214844,1.35802161693573,-0.3282187581062317,-1.060567855834961,-1.0958868265151978,-8.050935745239258,classical
40,-315.7706298828125,149.67373657226562,-30.54457664489746,23.21129035949707,-8.683145523071289,-10.098002433776855,-15.730225563049316,-4.041795253753662,-7.646997928619385,0.04699074476957321,-11.139082908630371,-7.667931079864502,-5.867053031921387,-4.853206157684326,-5.141088485717773,-5.421512603759766,-3.1769111156463623,1.4589451551437378,0.1467575877904892,-4.1648478507995605,classical
41,-449.52783203125,151.51983642578125,-12.76174259185791,44.26583480834961,6.236341953277588,4.053188323974609,-1.483168363571167,-1.6189016103744507,-2.489428997039795,-4.29127836227417,-9.667425155639648,-1.3484270572662354,0.1358950287103653,3.716157913208008,5.287182807922363,1.2154147624969482,-2.2874462604522705,-4.109840393066406,-1.811350703239441,1.229755163192749,classical
42,-235.25372314453125,141.1099853515625,-34.67073440551758,30.966611862182617,-16.380020141601562,23.110828399658203,-11.03014850616455,7.6386823654174805,-19.01194190979004,4.219428539276123,-11.827600479125977,8.911826133728027,-1.4316377639770508,4.288130283355713,1.4751919507980347,3.1715614795684814,-1.3094326257705688,2.9451777935028076,-1.6550270318984985,-2.896192789077759,classical
43,-263.96630859375,142.13409423828125,-51.38689041137695,5.024369239807129,-20.27393341064453,-17.125635147094727,-16.0706729888916,-20.30716896057129,-15.036521911621094,-9.735163688659668,-8.405694007873535,-11.79045581817627,-6.888520240783691,-4.603694438934326,-2.0446975231170654,-2.372068405151367,0.9671719670295715,3.0130045413970947,1.3621138334274292,5.538544178009033,classical
44,-278.7973937988281,160.0293426513672,-28.409236907958984,23.02935218811035,-2.700129508972168,3.0024619102478027,-11.30244255065918,-0.5203942656517029,-11.356125831604004,3.1751229763031006,-5.079851150512695,4.348132610321045,-4.080542087554932,-0.15747588872909546,-1.6724984645843506,1.631820797920227,1.008241057395935,-0.7667418122291565,-3.837225914001465,-3.5435171127319336,classical
45,-349.9388427734375,161.82681274414062,-3.3702402114868164,14.195449829101562,5.771659851074219,3.5260348320007324,2.964038372039795,-7.113631725311279,-7.9146199226379395,-0.3415038287639618,2.8591182231903076,-2.4902167320251465,-6.781764507293701,-8.830839157104492,-6.672370433807373,-4.896298408508301,0.11476893723011017,4.2514238357543945,5.079310417175293,2.604297399520874,classical
46,-230.2445526123047,119.15129089355469,-1.0509989261627197,28.387916564941406,10.008709907531738,16.12883758544922,4.791749000549316,6.190906524658203,0.9473567008972168,5.912571430206299,-1.1782745122909546,3.5739595890045166,-2.1003572940826416,-0.9053668975830078,-1.8504143953323364,-0.00189764064271003,-2.7967000007629395,2.3362035751342773,-1.440900444984436,2.7399420738220215,classical
47,-498.58624267578125,177.52615356445312,11.203656196594238,27.64444351196289,-2.828965663909912,5.101432800292969,-6.598233222961426,-1.0580012798309326,-4.148446083068848,-3.051424980163574,-9.910831451416016,-8.57186508178711,-9.18974494934082,-11.929776191711426,-9.185523986816406,-10.897032737731934,-8.852397918701172,-3.919747829437256,-2.3840818405151367,-2.3066582679748535,classical
48,-483.9385070800781,144.2074737548828,1.3752325773239136,8.09077262878418,4.930779457092285,-2.3149728775024414,-2.747194528579712,-6.8433074951171875,-10.153437614440918,-8.064207077026367,-7.1456732749938965,-10.553607940673828,-7.782835960388184,-2.9536306858062744,-0.25852036476135254,4.3081536293029785,5.3019585609436035,0.18172970414161682,-4.5469465255737305,-1.8887096643447876,classical
49,-549.7567749023438,157.12164306640625,6.588772773742676,34.4301643371582,13.269286155700684,5.73420524597168,5.047469615936279,-3.0118825435638428,2.0593338012695312,3.0720882415771484,2.0148003101348877,3.2391562461853027,5.669092655181885,5.705404758453369,3.640977621078491,4.095937728881836,4.332311153411865,3.3574612140655518,2.6245083808898926,1.6591143608093262,classical
50,-392.92291259765625,190.78292846679688,-13.342517852783203,8.278395652770996,1.5497223138809204,-11.070781707763672,-11.240392684936523,-14.006674766540527,-10.618851661682129,-9.384769439697266,-4.619543075561523,-10.070487976074219,-4.819359302520752,-1.7464672327041626,-4.662369251251221,-2.1096110343933105,1.0259191989898682,1.3059831857681274,-0.1532183438539505,-1.4094825983047485,classical
51,-498.7247619628906,145.6916046142578,46.53605270385742,15.265368461608887,3.0584959983825684,-0.8369661569595337,-5.227452754974365,-6.211699962615967,-3.8185884952545166,0.07846043258905411,2.723050832748413,2.2216529846191406,0.23647771775722504,-0.46623456478118896,-0.8813537955284119,0.5830570459365845,3.2881364822387695,2.3161139488220215,-2.5702500343322754,-4.8192138671875,classical
52,-121.81433868408203,149.67271423339844,-42.8459587097168,24.488990783691406,-5.412306785583496,10.667715072631836,-2.828141927719116,0.7871524691581726,-6.39939546585083,4.482999324798584,-1.2243858575820923,1.2597559690475464,-1.198542833328247,-2.407365560531616,-1.7304832935333252,1.4212690591812134,-1.3676315546035767,0.9497947096824646,-5.565868377685547,-1.9297386407852173,classical
53,-108.03529357910156,127.27288055419922,-44.95221710205078,31.24362564086914,4.355782985687256,-4.945937633514404,-15.877520561218262,14.630617141723633,-7.7887444496154785,-1.21060311794281,2.831526517868042,17.271968841552734,-4.097476959228516,1.666233777999878,0.6687934994697571,4.612271785736084,-9.870930671691895,-3.2386677265167236,-3.0979409217834473,1.873868465423584,classical
54,-436.8583679199219,154.1332244873047,-19.9031925201416,20.182828903198242,3.171193838119507,0.46173015236854553,-6.528066635131836,-4.611454486846924,-10.069052696228027,-6.1590657234191895,-4.532596111297607,-2.76637601852417,-5.221076011657715,-7.373968124389648,-6.994013786315918,-3.21346116065979,-0.3701198995113373,2.221200942993164,2.5732643604278564,4.475614547729492,classical
55,-358.73284912109375,129.0865936279297,-30.382150650024414,19.87775230407715,-10.365019798278809,-0.6520816683769226,-10.599553108215332,1.5455327033996582,-3.965301036834717,1.8692716360092163,-8.840754508972168,-7.1705002784729,-8.211201667785645,-5.941539287567139,-0.11563608050346375,4.281399726867676,8.96475887298584,12.798844337463379,14.694926261901855,11.523015975952148,classical
56,-338.83526611328125,190.21205139160156,-16.310832977294922,3.697673797607422,-0.4375147223472595,-8.8909273147583,-10.380200386047363,-16.36756134033203,-13.282546043395996,-10.782711029052734,-8.636702537536621,-8.278225898742676,-4.625417709350586,-3.80157732963562,-4.546669006347656,-3.660512685775757,-0.9460160136222839,0.5433802008628845,-0.2574973702430725,-1.5533833503723145,classical
57,-409.49993896484375,116.7966537475586,-16.18402862548828,11.690950393676758,0.7109471559524536,5.9916253089904785,-4.25298547744751,0.49947500228881836,0.4315575957298279,12.591691970825195,-1.112417221069336,-1.150225043296814,4.958818435668945,1.7653802633285522,-3.9033591747283936,3.4973883628845215,2.801372528076172,3.106520414352417,0.6536707282066345,-0.25586310029029846,classical
58,-166.39349365234375,122.11941528320312,-32.11149978637695,16.68393898010254,-5.395673751831055,-2.486983060836792,-9.820252418518066,-4.901546955108643,-6.964920997619629,-4.573855876922607,-6.645280361175537,-5.491032123565674,-5.368008613586426,-4.962776184082031,-2.783656597137451,-3.184638261795044,-4.076644420623779,-3.5509345531463623,-4.64379358291626,-1.1710164546966553,classical
59,-321.2634582519531,136.30853271484375,-28.29458236694336,31.038999557495117,0.5667708516120911,0.2270040065050125,0.6589528918266296,-1.3173216581344604,-0.041371580213308334,-0.4193571209907532,-6.18453311920166,-0.15657296776771545,-0.4766107499599457,-0.7493171095848083,7.477033615112305,10.980691909790039,7.834348201751709,4.321857929229736,2.9880805015563965,5.856625080108643,classical
60,-374.6436462402344,153.85194396972656,-21.576778411865234,20.847726821899414,7.007452964782715,-3.944744110107422,-2.5182206630706787,-2.8123350143432617,-4.294847011566162,-4.509094715118408,-5.7586894035339355,-4.25909423828125,-3.8445491790771484,-4.5800065994262695,-3.632162570953369,-2.286595106124878,-3.124706506729126,-0.21333755552768707,2.632269859313965,1.816807508468628,classical
61,-314.9978942871094,128.71463012695312,-28.922727584838867,30.83425521850586,-8.991013526916504,7.990176200866699,-9.850890159606934,1.4329243898391724,-8.979047775268555,6.066536903381348,-3.3029556274414062,7.6131134033203125,3.8017585277557373,2.9248404502868652,1.8226643800735474,5.187849044799805,1.075573205947876,0.14325036108493805,-4.536268711090088,-2.3208248615264893,classical
62,-228.91307067871094,153.93263244628906,-30.7071590423584,20.792274475097656,-6.108670234680176,1.1750282049179077,-10.78816032409668,-3.8675379753112793,-11.601890563964844,0.8686749935150146,-8.304291725158691,-0.7123688459396362,-3.077139377593994,-3.410038709640503,-2.624494791030884,0.7303010821342468,-1.9465522766113281,-2.513381004333496,1.5629730224609375,-1.472090244293213,classical
63,-367.0795593261719,112.85552978515625,-18.75359344482422,10.180059432983398,-1.6129136085510254,3.79988694190979,0.9236706495285034,5.0653157234191895,-5.364200115203857,-9.513915061950684,-8.492563247680664,-1.788250207901001,1.2849104404449463,-3.8796298503875732,-2.6461853981018066,-1.0653990507125854,-1.2799274921417236,-2.502556562423706,-2.570219039916992,-4.065905570983887,classical
64,-402.1960144042969,154.01280212402344,-15.234307289123535,15.306427955627441,-3.0714192390441895,-3.169816493988037,-9.762609481811523,-17.31507110595703,-12.308242797851562,-7.91102409362793,-7.106222629547119,-0.2997579574584961,1.531477689743042,-1.461337685585022,-1.72616446018219,1.8484210968017578,5.031433582305908,-0.7575603723526001,-0.13975483179092407,-2.8502418994903564,classical
65,-406.8506774902344,163.10853576660156,-2.4038240909576416,32.417640686035156,7.950085163116455,9.62694263458252,-5.451040267944336,9.500731468200684,-3.0604407787323,10.193543434143066,-10.35240650177002,-5.395328044891357,-8.049378395080566,-2.0793871879577637,0.3845946490764618,3.4122660160064697,3.5012779235839844,7.381740093231201,6.434403419494629,0.18975570797920227,classical
66,-422.53924560546875,89.84893035888672,-18.736324310302734,37.78148651123047,5.998183727264404,4.1557297706604,-1.9904109239578247,12.125072479248047,4.162502765655518,13.789372444152832,2.8273520469665527,5.892104148864746,6.119675159454346,8.145273208618164,12.356000900268555,7.094143390655518,2.417449712753296,0.7796097993850708,-3.4150843620300293,-0.7396513819694519,classical
67,-437.6479187011719,170.98812866210938,7.427472114562988,-3.10046124458313,0.8014153838157654,-11.131898880004883,-12.522610664367676,-6.8977742195129395,-5.842573165893555,-8.446322441101074,-8.475860595703125,-8.339656829833984,-7.380613327026367,-6.733985900878906,-6.085301399230957,-7.059752941131592,-6.654988765716553,-4.29530143737793,-4.401451587677002,-4.908897399902344,classical
68,-300.8872985839844,161.13882446289062,-24.23980140686035,27.94919776916504,-2.8393194675445557,2.3620004653930664,-11.24193000793457,0.20784741640090942,-6.812556743621826,6.084776878356934,-8.130868911743164,-1.8218759298324585,-4.113842964172363,-2.0505218505859375,-1.596206545829773,0.645488977432251,1.4499483108520508,-0.22788105905056,-1.295408844947815,-7.097513675689697,classical
69,-482.58624267578125,154.8756866455078,-5.046085357666016,29.736520767211914,-1.8723478317260742,8.219618797302246,-4.781974792480469,9.648200035095215,-3.344435453414917,4.544590950012207,-10.09614086151123,-0.6560243964195251,-2.4551150798797607,-0.16506360471248627,1.8638193607330322,3.482606887817383,3.3882217407226562,1.1157246828079224,1.276874303817749,-0.6618280410766602,classical
70,-319.22369384765625,143.68585205078125,-31.175630569458008,10.934249877929688,-5.542382717132568,-4.252718448638916,-8.938604354858398,-5.591285705566406,-8.019123077392578,2.3341166973114014,-4.466851234436035,-0.3283141851425171,0.9558236002922058,1.139319658279419,-0.47240346670150757,-1.3109198808670044,0.14682593941688538,1.490067481994629,3.69610333442688,3.053633689880371,classical
71,-374.0401306152344,172.47732543945312,6.43040657043457,20.10181999206543,5.923595428466797,1.5700654983520508,-6.700803279876709,-1.2017300128936768,-0.27616703510284424,0.3203914165496826,-6.544788360595703,-7.309696674346924,-7.331807613372803,-10.218973159790039,-6.140097141265869,-2.4273617267608643,-2.673316717147827,-2.2876553535461426,-1.1639212369918823,-3.816781520843506,classical
72,-343.1076354980469,140.1201934814453,-20.924882888793945,32.324378967285156,-3.6848630905151367,2.939077854156494,-10.673026084899902,0.31007662415504456,-5.799783706665039,7.684965133666992,-3.6724324226379395,2.557328939437866,-3.492750883102417,-2.236847162246704,-0.8242515921592712,0.8820098638534546,0.4664642810821533,0.9382809400558472,1.867628812789917,-0.6346756815910339,classical
73,-221.28013610839844,173.3295135498047,-37.456817626953125,24.363494873046875,-8.684724807739258,3.3894460201263428,-12.846460342407227,1.0835494995117188,-15.326762199401855,0.42858079075813293,-9.624730110168457,2.2923665046691895,-4.490748882293701,0.35681381821632385,-1.4776033163070679,1.8158643245697021,0.2263992726802826,-0.9725565314292908,-0.49280601739883423,-6.258419990539551,classical
74,-249.63426208496094,161.59716796875,10.1595458984375,-3.066417694091797,-0.5780752301216125,-2.063037157058716,-12.196240425109863,-8.614082336425781,-14.639427185058594,-12.050178527832031,-12.29947280883789,-7.162608623504639,-7.87839937210083,-2.084012031555176,-2.910280227661133,-0.8599874377250671,-3.974726438522339,-0.8900916576385498,-3.994061231613159,-3.890932083129883,classical
